Average m/z,Average rt,Average sn,Sample-T0,Sample-15min,Sample-30min,Sample-1h,Sample-2.5h,Sample-4h,Sample-6h
473.33633,14.667,8.054642,192170.83,178261.14,169623.622,241485.8567,206857.4567,171089.49,198047.6867
473.35205,14.709,283.6568,9403.2,77743.11333,93074.93233,108610.5467,14280.15033,120934.2033,25855.93333
476.3135,4.584,4501.147,0,30571.67333,29159.45,28348.96,0,118147.1533,0
477.2665,10.939,5000,0,92470.30333,151091.8333,144227.0533,128441.5583,159651.1633,37164.48067
478.38943,17.616,366.6078,497844.02,605399.85,593478.1867,600646.3633,318494.15,422117.0167,423286.9967
478.3901,18.022,23.08621,325064.5567,571072.1067,463383.3733,703185.3667,121300.288,416515.0367,539085.8267
479.3135,16.689,2193.9375,0,0,0,0,0,0,106354.29
479.39276,17.456,611.0864,219098.15,126490.9767,130159.3333,100669.9313,166083.6733,165648.8367,144920.5133
479.40268,17.522,4.832667,29747.60533,76750.18267,99366.204,101581.6087,49932.15933,132565.448,50002.29233
481.8188,17.925,6.353916,453042.7667,255988.3067,354111.4567,356879.21,287340.1867,415596.1033,310515.87
481.81897,19.546,5.2517653,183363.92,146318.2,105341.2813,348989.388,121681.7433,161832.35,137694.6127
481.81943,18.918,9.07959,390211.25,345322.8267,363317.2,443158.99,261381.53,408741.79,293276.08
481.82147,18.495,12.296654,465853.3233,428849.2567,272366.4533,453461.0533,435092.7167,447856.5,240675.3753
481.8242,17.126,2.80325,152929.885,23446.127,0,12053.01567,40468.09667,0,155660.94
482.40207,15.382,818.51306,288788.2133,115788.4683,267245.7133,88090.96,235298.12,141911.34,210567.1233
482.41107,15.289,369.74176,0,73557.38667,89347.76,220686.4867,59592.56667,172068.7533,77488.77333
483.34467,17.38,3400.9297,0,0,0,0,0,0,159155.01
483.81595,18.055,2.660938,207031.82,230555.4133,109393.0833,217181.24,135073.8733,209207.62,192171.99
483.81653,18.653,5.891667,326316.9133,379224.2667,381719.4,345667.3633,66110.05367,20605.56333,32868.35667
483.817,19.386,2.4125295,197628.38,324043.23,325265.6167,278331.8133,4141.082333,11548.48333,19581.84267
485.34415,14.278,4171.006,0,99482.57,121045.8543,0,0,137065.37,0
485.80963,19.226,5.0873847,1891470.367,1648267.033,1599224.733,1308619.787,1468963.667,656095.3033,1130677.667
485.8099,18.601,12.187429,2029159.733,1490008.95,1749605.7,1778615.633,1562138.967,961128.9333,1443575.067
485.81503,17.797,1043.9939,380181.162,805332.748,554337.944,978357.1,508098.7467,348105.19,572335.9533
485.81876,19.864,3.0521998,0,182671.2667,0,484647.3733,0,23100.38333,0
485.82016,17.194,2.9185998,6505.272,235544.5333,0,0,4927.627,55559.69333,0
485.82043,21.004,320.17487,53368.98333,0,0,40620.87,102806.5987,168247.8333,86610.24667
486.81113,17.866,2.308,134711.3823,18980.687,20771.46733,89539.05667,0,0,0
486.8114,18.406,2.990588,126265.0467,40241.79633,28842.50067,34520.80433,19677.46467,9771.745333,4133.634
487.35443,19.776,2.9257,75398.322,31527.91333,90618.99,101443.085,14343.75,22878.97667,0
487.35443,15.522,15.36976,531377.0333,530189.2067,520896.5667,603380.5867,490877.0933,518642.6567,533743.78
487.35547,16.584,2.8156667,160549.0867,113758.1867,60989.42133,122622.0933,142478.079,18135.422,104132.28
487.35553,16.094,2.333778,166216.596,0,35678.34,161560.7667,0,32181.138,168078.2567
487.35577,17.441,3.738731,86001.65433,99679.82,134307.5783,138968.8333,99026.75833,103743.57,81882.18033
487.36407,19.04,4.929636,26525.38033,192784.72,110259.1467,107705.6,54288.55333,0,41563.22333
487.3665,18.425,3.3394668,44744.20867,119362.4773,194205.7633,166103.0567,40487.01767,22433.40233,4440.06
487.36685,15.358,13.336294,0,193256.6667,198333.8133,562379.55,135013.1733,387180.3,177526.2773
487.36865,15.946,6.503778,7499.177,0,262793,217607.6667,6977.616667,42170.98,13467.82533
487.36884,16.39,2.4099998,0,0,0,122863.7333,0,0,0
488.3632,15.168,1561.3562,128937.57,124145.5013,120317.7433,137728.4167,126062.4033,118538.038,121950.9667
492.403,17.415,195.26443,1548661.9,1009877.6,1022982.167,1603649.933,1420081.333,1429375.767,1430460.467
492.4034,17.914,18.518345,1877770.9,1144990.167,997943.3,1932093.267,1629597.167,1589195.433,1593486.733
492.40573,18.329,3.2059288,0,0,708639,848311.3433,548669.709,172843.6633,532774.96
492.41232,17.768,15.2452,0,575473.2667,578883.3333,1762196.7,24528.375,1028548.187,260786.75
492.4146,18.585,387.2819,119897.7653,403049.9267,114122.0987,259126.1013,56936.21567,63312.83533,48000.65667
493.39847,17.305,1670.8507,0,164178.5933,0,0,0,0,0
493.4096,17.818,199.63316,636778.03,491385.9233,433594.4333,298799.8767,387479.2667,449367.5167,442333.7367
493.41693,18.268,281.57565,28497.31067,89135.12667,129100.3313,223911.6357,28655.697,76858.232,12263.72833
493.41736,17.666,5.859769,32437.60933,345321.0983,608480.57,357200.435,129424.1367,98797.798,37039.02333
496.4202,15.754,1561.4989,169058.25,142298.9733,157590.9533,160459.5967,137273.5813,108221.5333,96446.22967
501.36984,15.992,17.453617,182670.85,237193.0633,128174.98,0,60571.96333,0,110563.8533
501.37848,15.989,363.26932,351890.1467,197734.24,242969.32,303428.82,346835.4267,214175.5767,348321.9733
502.36835,14.272,3696.736,0,541837.1667,910326.7867,0,0,950217.5667,0
502.3796,14.267,3904.424,0,183917.98,158917.52,0,0,925941.58,0
503.36847,14.243,4167.057,0,100961,222660.6967,0,0,0,0
503.37775,14.264,5000,0,201009.7233,264051.5133,0,0,244396.6767,0
506.4174,17.746,14.328528,367686.34,224762.8833,221233.22,0,152798.4533,4292.173,183494.5717
506.4215,17.426,529.359,106245.278,236156.8567,267323.8867,326246.06,179049.3033,235202.79,186510.241
507.32397,14.322,3262.6396,0,1514709.2,1653462.687,0,0,1475606.533,0
507.42133,17.32,1671.8118,109332.7313,73289.39133,75545.07667,28175.27,98771.58667,45334.47667,95678.92333
508.33157,14.282,5000,0,432528.5133,502187.3333,0,0,641628.9167,0
509.33853,14.282,5000,0,71163.26467,85707.63667,0,0,114024.1817,0
509.3659,12.212,5000,0,96795.166,129006.9233,87364.80867,76245.24667,114876.2367,72988.35467
512.4142,14.616,1560.0367,86383.28767,86374.981,107520.5313,126811.9467,105074.6967,88755.42967,83718.757
517.36865,14.814,1862.4413,199061.26,136161.5167,210043.24,209721.0633,169703.5633,197653.0033,190907.6
517.37885,14.698,1004.925,0,101608.1633,74926.03333,94613.87667,0,126730.4193,27318.85333
521.24347,17.433,3453.3076,225521.8,134365.72,191982.86,148534.2433,214181.8533,181878.73,214543.47
523.3398,16.897,4723.9824,0,55530.29033,108688.6133,119167.97,89651.94533,89681.19133,103687.94
526.4297,15.355,785.32086,274211.56,150788.1767,261589.6033,176217.69,232752.7233,201015.6367,211375.4533
526.4354,15.556,22.866598,0,161145.3467,86047.34333,90428.04,0,0,0
526.4384,15.209,10.532715,0,139758.7633,84586.24333,205039.74,0,123156.338,65350.14
529.37256,14.321,4583.6997,0,112413.625,140404.6167,0,0,144238.3513,0
531.3815,15.547,16.725,308289.9033,156005.04,207190.17,0,364438.6267,69665.72,281066.7
531.3868,15.72,18.758,0,159188.6667,0,0,0,0,0
531.38776,15.964,9.417428,13920.02433,20348.263,178746.9013,13299.582,179262.8427,316233.97,163699.54
531.39154,15.417,16.256897,346840.24,309264.588,235456.985,491621.6167,433416.72,411615.8933,292133.1067
532.38965,15.184,2765.2632,107255.942,99380.17867,85416.65367,110139.4,104082.5947,99249.04,102338.6647
540.4465,15.749,2248.8364,151193.11,135795.72,148105.9267,145904.8833,120402.8667,118730.538,112431.6633
545.4039,15.94,1052.3159,232097.26,248011.95,250153.8733,262933.55,209652.0467,234752.3667,217988.39
546.2684,17.42,899.1603,78902.53167,139023.49,149709.9467,165564.7133,85185.38633,97912.87467,105654.64
546.3994,14.326,4384.6357,0,976607.3,1248960.2,0,0,1295613.667,0
546.40985,14.32,19.336668,0,135832.52,262515.98,0,0,0,0
547.34125,8.634,3576.197,0,122166.752,107498.8867,19403.00333,0,0,0
547.3431,15.636,5000,0,48984.87167,55446.12,85566.09333,96769.948,100772.9983,107645.9773
547.3435,10.848,505.827,17702.347,392942.81,550198.29,504588.25,564616.3733,528120.9167,567229.9333
547.40344,14.312,5000,0,309280.5533,395304.1333,0,0,403334.8367,0
548.34814,10.863,10.297277,0,138149.29,204432.46,207772.79,211816.8733,257208.3033,216001.4067
549.35376,13.854,4723.4824,0,88856.11,158153.92,81252.93333,77974.19,80153.51667,30908.02633
551.35175,14.343,3449.062,0,1579704.733,1832012.147,4826.203667,3978.055667,1829199.7,0
552.35675,14.332,4615.5107,0,491091.72,558036.4167,0,0,620930.2933,0
553.36273,14.307,4587.314,0,90808.09,104084.0267,0,0,139388.922,0
553.39417,18.105,4469.451,121958.75,140533.5853,157672.4867,182122.9533,130589.9233,142731.8217,152913.87
559.5176,19.342,4815.027,85845.97,63007.15333,66285.15,112605.9547,82881.95333,90791.392,95256.97667
561.3279,14.213,5000,0,8493.029333,56249.01533,80841.68667,92307.44,105868.44,88254.52133
561.39386,14.707,872.1593,109010.098,122938.2767,130682.4367,160773.53,141720.09,130043.1467,145250.1467
563.3395,15.528,4452.827,0,111208.7633,167601.78,196123.375,310579.7867,255762.8567,353815.7967
564.3436,15.528,5000,0,42462.60433,66487.71667,71713.27967,123858.6267,114518.3967,141656.54
565.3466,8.441,5000,0,0,0,35732.606,95240.62833,135740.5383,117261.7417
567.3705,11.729,1572.5471,0,34775.05,98289.03667,168744.8,98683.855,72630.778,16737.29467
570.4562,15.266,1675.101,201926.4867,109730.23,127270.0267,123993.4833,172295.9567,147320.7333,158208.23
570.4652,15.241,1567.405,0,106880.6567,109126.9,140536.8727,0,40164.88767,18456.87
573.3981,14.354,3644.021,0,110666.1433,144844.8,0,0,167950.8933,0
575.4005,17.328,6.051926,58598.639,76153.011,156447.5417,177464.25,43655.48033,119506.9453,73613.465
575.4055,15.4,15.998425,309948.5433,267450.9833,178620.7667,283484.42,291012.3233,253343.9367,205794.7667
575.4174,15.407,17.74076,237487.34,235923.36,244683.9833,286591.0867,256754.8667,299497.6867,212728.4333
576.39124,17.418,2124.386,56936.68,67134.57467,77311.639,105351.4067,57684.309,69798.359,66739.566
584.47394,15.73,3968.675,99907.52333,86906.28333,92459.48833,101960.3617,84007.858,78866.42167,76017.22667
589.4283,15.829,2598.2217,169336.8433,166970.21,177211.6033,184828.76,176291,159011.8467,159573.2067
589.4381,15.775,773.5935,0,117241.9427,65060.65167,34710.19867,0,0,50219.76
590.42676,14.359,4683.997,0,1077545.467,1404645.967,0,0,1414191.2,0
591.4321,14.355,5000,0,356795.5233,477806.0467,0,0,476102.1967,0
595.3798,14.361,4750.343,0,1593121.5,1859001.4,15381.55767,6955.263333,2298470.533,5450.337667
596.38586,14.356,5000,0,528724.9333,533817.09,0,0,772628.8533,0
597.38666,14.354,4170.97,0,106438.4933,106077.305,0,0,157426.81,0
605.42694,14.655,871.4955,87792.05967,70846.20467,83267.42,114004.7483,80844.375,83724.12267,100201.8553
613.3327,14.312,5000,0,117546.835,95497.114,0,0,123081.8863,0
614.4856,15.235,3109.387,125850.3367,113775.9783,126608.0717,133941.41,96272.78133,98669.51333,91011.69333
617.4229,14.37,5000,0,93619.456,120525.5033,0,0,146304.68,0
617.4356,14.39,4001.9758,0,0,0,0,0,132692.0767,0
617.5194,20.666,3889.9287,0,10184.24867,100429.4367,0,0,23316.19567,0
619.438,15.353,2301.8335,131731.7467,130951.92,144358.35,213934.5367,204857.6867,185269.64,126144.42
619.44763,15.253,1078.5187,70934.15667,163859.4167,130800.235,80669.52533,0,13345.09,66541.82333
633.4572,15.722,1904.3259,102050.132,77987.29633,104042.0133,118947.2747,105314.6487,99438.08467,99386.25667
634.45374,14.382,5000,0,1044901.267,1371816.167,4036.515333,0,1365281.95,0
635.4601,14.385,5000,0,372978.5133,487359.2533,0,0,485491.36,0
636.461,14.378,4548.3745,0,76527.908,104226.9567,0,0,101006.77,0
639.41,14.299,2657.199,37011.67267,1504202,1763776.2,21426.25867,11900.15367,2150331.633,9630.887667
640.4112,14.387,5000,0,483728.8333,601887.3333,0,0,764029.7733,0
641.4143,14.38,5000,0,108664.19,131627.579,0,0,169824.2733,0
643.51776,16.535,4.46375,0,0,0,0,258164.8667,0,0
643.5248,16.014,8.2036,287799.52,0,0,0,69024.91667,0,0
643.5328,16.785,6.7599998,100065.04,0,0,0,38039.20667,0,0
644.5221,16.82,13.4904995,0,0,0,0,126323.8133,0,0
644.52246,16.08,7.4995,0,0,0,0,129883.3533,0,0
644.5351,16.835,3.483,107404.9267,0,0,0,0,0,0
657.35895,14.356,5000,0,107062.4953,97971.738,0,0,123245.15,0
661.4483,14.411,4586.506,0,72338.35333,92085.258,0,0,113685.5933,0
663.46045,15.232,1616.1582,124502.3883,118358.48,114753.2133,114864.1513,110702.1597,114479.1413,99440.42533
663.46094,19.253,4318.4517,185565.54,171521.8833,222722.3767,222599.7633,177975.0733,173416.6333,159127.3067
666.5801,19.38,2011.3503,270959.3333,0,0,0,136560.284,0,0
667.5839,19.273,3343.0554,267866.4667,0,0,0,240845.7667,0,0
671.5431,19.309,2028.6217,1124643.02,0,0,0,1231286.797,0,0
672.53754,19.474,22.704199,499158.9333,0,0,0,232469.1203,0,0
672.5468,19.9,36.329998,111802.4167,0,0,0,9897.598333,0,0
673.5474,19.567,1672.7377,65858.39,0,0,0,123522.3333,0,0
675.6797,17.214,5000,166983.9867,113718.845,132834.2033,116055.4067,88458.56933,39392.6,73442.35667
677.58185,17.4,13.1695,0,72873.48333,0,0,0,144367.3333,0
677.58185,18.54,13.1695,0,117932.6467,0,0,0,144367.3333,0
677.58185,17.995,10.7295,0,140070.04,0,0,0,147464.5333,0
678.4781,14.411,4643.935,0,844499.3667,1164878.077,0,0,826445.4,0
679.4816,14.416,5000,0,313755.8333,453034.2167,0,0,446642.3633,0
680.48755,14.401,5000,0,69248.772,103837.2643,0,0,101719.7253,0
680.60144,19.23,26.5965,0,0,0,0,180933.6467,0,0
680.6024,19.643,5000,202065.2,0,0,0,181686.1467,0,0
683.4345,14.418,4773.152,4413.288333,1270115.517,1495634.037,18421.71933,8968.371667,1816549.4,15832.884
683.44415,14.416,2228.4355,0,911246.2,1235858,0,5255.4235,0,5279.011333
684.4374,14.407,4565.5947,0,484876.26,478812.22,0,0,693012.8167,0
684.44806,14.406,2149.623,0,115381.9667,91705.82333,0,0,567127.0467,0
685.43427,19.252,5000,107627.5,200233.7467,115990.5,258966.5933,221249.8,308315.8867,212809.8633
685.4361,14.393,5000,0,110660.3153,112852.86,0,0,160900.0567,0
685.4454,19.257,2508.4194,190042.94,294868.8967,341948.2733,290055.46,97940.38667,177719.8,152050.4967
685.44806,14.399,3574.3708,0,26718.83867,20641.09767,0,0,152694.1567,0
685.5501,18.175,2503.182,0,0,0,0,154100.3867,0,0
685.5501,18.98,2503.182,0,0,0,0,155213.48,0,0
685.562,18.93,5000,143109.3433,0,0,0,0,0,0
685.5648,18.27,2500.8364,139540.8333,0,0,0,0,0,0
686.44214,19.251,4657.392,120129.63,142789.2033,153585.6233,162731.7667,146271.8633,125423.4067,146252.1433
687.52374,19.012,2502.3276,0,0,0,0,118624.9167,0,0
687.5324,17.245,1672.2554,107051.3,0,0,0,126099.1667,0,0
688.5226,19.13,3750.436,98245.3,0,0,0,102057.9267,0,0
689.5332,17.9,2505.8037,87435.65667,0,0,0,102397.8633,0,9436.728667
690.5724,16.795,5.983,231289.4167,0,0,0,61614.82333,0,0
690.57513,16.227,3.7299998,254031.1,0,0,0,113796.6333,0,0
690.5786,20.734,2073.197,819716.5,0,0,0,770109.112,0,0
690.5948,16.612,2002.7074,255149.6,0,0,0,127264.98,0,0
691.5813,16.625,3.447,127037.04,0,0,0,12288.78133,0,0
691.59143,20.632,2002.5872,431016.2467,0,0,0,388084.653,0,0
691.60034,16.448,2501.7476,116887.3733,0,0,0,10661.45167,0,0
692.5927,20.477,3753.8682,124166.26,0,0,0,58249.98,0,0
692.6055,20.08,11.728,0,0,0,0,378262.7,0,0
692.60565,20.67,2533.8965,406131.0333,0,0,0,402524.8,0,0
693.5993,20.745,3750.729,212943.55,0,0,0,204481.6,0,0
693.60187,20.067,1671.7573,201747.8667,0,0,0,189225.4167,0,0
694.6046,19.467,7.951,413874.3667,0,0,0,382779.6765,0,0
694.6059,20.1,43.804,244252,0,0,0,182034.6467,0,0
694.6082,18.157,9.169833,13476.90333,1306215.333,0,0,63637.36,1255824.4,0
694.6095,17.619,4.859571,35623.15333,1466032.353,0,0,88512.41667,1479428.203,0
694.60974,17.05,2.275,0,713225,0,0,0,548787.5333,0
694.6198,19.32,11.016,407107.2,0,0,0,376823.9667,0,0
694.62555,17.607,5.7599998,0,30584.44,0,0,8948.528,1508624.333,0
695.53394,16.813,1675.6327,235079.4667,0,0,0,133326.5833,0,0
695.53546,20.543,3395.499,0,0,0,0,1384799.167,0,0
695.54846,17.22,2.855,179473.98,0,0,0,17605.125,0,0
695.549,20.587,1776.4637,1188050.227,0,0,0,83812.39667,0,0
695.5653,18.61,1668.9296,118424.3533,0,0,0,114418.3733,0,0
695.6023,19.167,3.9843333,173775.48,0,0,0,173324.8733,0,0
695.6042,19.7,1.6689999,126525.99,0,0,0,106317.1567,0,0
695.6198,18.9,1257.142,0,387353.6333,0,0,195381.7667,506530.6667,0
695.6211,17.857,9.252334,0,667171.5,0,0,19091.21333,775277.7333,0
695.62445,17.205,2.3769999,0,357477.3667,0,0,0,524922.8,0
696.53687,16.155,2.616,119030.3133,0,0,0,4007.250333,0,0
696.53973,16.767,2.4729998,121404.2667,0,0,0,10240.759,0,0
696.54205,20.548,4167.152,574682.9933,0,0,0,720308.8553,0,0
696.62695,17.335,13.1115,0,198827.9167,0,0,0,212387.5833,0
696.62695,18.33,11.7745,0,202291.9333,0,0,0,216521.4667,0
697.5454,20.288,1672.8877,186031.56,0,0,0,221705.52,0,0
697.55493,20.157,3333.6912,1011901.519,0,0,0,1014473.4,0,0
697.5561,20.58,16.269,157282.8433,0,0,0,0,0,0
698.5558,20.255,2501.9946,521579,0,0,0,559053.3367,0,0
699.567,20.204,5000,166812.2453,0,0,0,177899.5367,0,0
699.5685,20.535,5000,0,0,0,0,130746.3867,0,0
699.5689,18.048,844.7972,0,2101169.667,0,0,167840.6333,2508221.187,0
699.57074,17.491,721.3149,113166.1867,1223443.323,0,0,173553.5833,1217048.473,0
699.5748,18.72,2.601,0,0,0,0,0,1427136.5,0
700.5714,17.668,1005.0446,0,803908.8,0,0,45264.23333,967049.3133,0
700.57874,18.025,7.21125,42866.49667,1006807.789,0,0,9320.171333,968332.8643,0
701.38446,14.371,4585.5825,0,102684.8767,117451.116,0,0,105487.2467,0
701.5747,17.96,6.813,0,292954.52,0,0,0,0,0
701.57654,17.575,21.471,0,95575.93333,0,0,0,205103.7333,0
701.57654,18.49,22.432499,0,96226.5,0,0,0,251529.4667,0
703.5271,19.677,4.483,61634.91,0,0,0,102692.8133,0,0
704.58856,20.535,3750.9983,183239.4893,0,0,0,366973.2667,0,0
704.6078,20.61,3334.9473,344828.8493,0,0,0,20923.039,0,0
705.6023,20.547,5000,181184.3533,0,0,0,196125.8667,0,0
706.6095,20.642,2504.6213,296624.45,0,0,0,283745.87,0,0
706.62537,20.145,4.683,117383.76,0,0,0,115849.02,0,0
708.50146,19.253,4007.6074,0,49583.86667,56277.13333,175504.22,50188.82667,146434.2933,44768.38667
708.5157,19.247,5000,154267.67,133046.1767,155044.1133,178731.54,147044.8933,146434.2933,143320.0367
708.62744,18.375,11.557,0,387307.7333,0,0,0,312180.7,0
708.62854,17.32,2.1147501,0,307861.611,0,0,0,298919.5063,0
708.62854,17.798,7.71425,0,489157.1,0,0,0,515932.1667,0
709.6355,17.505,1254.9568,0,215117.9593,0,0,0,219210.7067,0
709.6359,18.343,9.963666,0,108272.52,0,0,0,224172.4467,0
711.52856,20.416,3139.122,457353.5333,0,0,0,476589.5983,0,0
712.5137,20.66,1676.2128,241194.588,0,0,0,0,0,0
712.53687,20.39,4167.0415,50753.06333,0,0,0,243045.9,0,0
713.5338,20.369,3751.938,135310.8167,0,0,0,81235.3,0,0
713.5862,18.335,7.6099997,0,136817.48,0,0,0,132572.52,0
713.5862,17.535,7.6099997,0,138073.5933,0,0,0,139560.9167,0
714.5266,20.7,1673.1094,16649.01833,0,0,0,132067.9567,0,0
714.53107,20,2510.433,0,0,0,0,118535.5667,0,0
714.5465,20.482,10.5315,112944.4467,0,0,0,113020.3233,0,0
715.5488,17.485,18.612001,0,349104.6,0,0,0,247389.8133,0
715.5509,18.952,12.11825,0,177412.3533,0,0,0,234441.9333,0
715.5509,18.168,9.2865,0,328312.3533,0,0,0,337361.9167,0
